2024-10-25,22:15:59,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
7.3042800000e-08,4.4186700000e-08,8.5368100000e-08,3.1172000000e+01,2.3260000000e+03,4.1185400000e-08,8.1254000000e-08,-2.5938300000e-08,8.5293700000e-08,-1.7619000000e+01,-7.1528500000e-08,4.6387500000e-08,8.5210900000e-08,1.4712200000e+02,2.0860000000e+00,2.0870000000e+00,2.0850000000e+00,2.0800000000e+00
2.1553200000e-08,2.2455800000e-08,3.1125700000e-08,4.6175000000e+01,2.3260000000e+03,3.7769400000e-08,3.1303600000e-08,-1.3779200000e-09,3.1542200000e-08,-2.1740000000e+00,-3.0079000000e-08,9.4949600000e-09,3.1958700000e-08,1.6316300000e+02,2.0860000000e+00,2.0870000000e+00,2.0890000000e+00,2.0810000000e+00
3.2025600000e-08,3.3689800000e-08,4.6482700000e-08,4.6451000000e+01,2.3260000000e+03,3.7200500000e-08,4.6715600000e-08,-2.2967000000e-09,4.6772100000e-08,-3.0290000000e+00,-4.4660600000e-08,1.4834800000e-08,4.7346300000e-08,1.6141500000e+02,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0880000000e+00
-2.7825500000e-08,1.1385000000e-07,1.1720100000e-07,1.0381200000e+02,2.3260000000e+03,3.8020800000e-08,6.7139500000e-08,9.5056800000e-08,1.1596300000e-07,5.4806000000e+01,-8.9531000000e-08,-7.3500600000e-08,1.1555000000e-07,-1.4049900000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
-2.1315100000e-08,-2.9210900000e-08,3.6161000000e-08,-1.2611800000e+02,2.3260000000e+03,3.7489000000e-08,-3.6041900000e-08,-2.8089100000e-09,3.6151300000e-08,-1.7592400000e+02,3.5445900000e-08,-7.0632800000e-09,3.6135900000e-08,-1.1651000000e+01,2.0870000000e+00,2.0900000000e+00,2.0870000000e+00,2.0880000000e+00
-4.3104400000e-09,4.9278400000e-08,4.9466600000e-08,9.4999000000e+01,2.3260000000e+03,3.8703500000e-08,3.4624600000e-08,3.5539900000e-08,4.9618000000e-08,4.5543000000e+01,-4.3015700000e-08,-2.5033300000e-08,5.0073100000e-08,-1.5020800000e+02,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0860000000e+00
-9.6771400000e-08,3.3299100000e-08,1.0234000000e-07,1.6103700000e+02,2.3260000000e+03,4.2798100000e-08,-3.8281900000e-08,9.4797100000e-08,1.0212800000e-07,1.1201500000e+02,1.1861200000e-08,-1.0132300000e-07,1.0201900000e-07,-8.3306000000e+01,2.0860000000e+00,2.0870000000e+00,2.0840000000e+00,2.0800000000e+00
-2.5474900000e-08,-1.0819100000e-08,2.7677100000e-08,-1.5710700000e+02,2.3260000000e+03,4.2576400000e-08,-2.5100200000e-08,1.2325400000e-08,2.8248600000e-08,1.5373100000e+02,2.1119300000e-08,-1.8991900000e-08,2.8533200000e-08,-4.1729000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
5.4500600000e-08,-4.2902000000e-08,6.9360600000e-08,-3.8209000000e+01,2.3260000000e+03,4.7737800000e-08,3.1087200000e-09,-6.9228500000e-08,6.9298300000e-08,-8.7601000000e+01,1.5512200000e-08,6.7476500000e-08,6.9175400000e-08,7.6882000000e+01,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
6.3275700000e-08,-3.2000500000e-08,7.0907400000e-08,-2.6827000000e+01,2.3260000000e+03,4.9318500000e-08,1.7308600000e-08,-6.8390900000e-08,7.0547200000e-08,-7.5721000000e+01,1.3070000000e-09,7.0174200000e-08,6.9824600000e-08,8.9010000000e+01,2.0870000000e+00,2.0890000000e+00,2.0870000000e+00,2.0870000000e+00
7.5301100000e-08,2.4237300000e-08,7.9105600000e-08,1.7842000000e+01,2.3260000000e+03,5.1430000000e-08,6.7472600000e-08,-4.0926500000e-08,7.8914700000e-08,-3.1276000000e+01,-5.4068800000e-08,5.7219400000e-08,7.8534300000e-08,1.3334000000e+02,2.0880000000e+00,2.0900000000e+00,2.0860000000e+00,2.0850000000e+00
2.9943200000e-08,7.6490900000e-08,8.2142900000e-08,6.8622000000e+01,2.3260000000e+03,5.2369300000e-08,7.7408700000e-08,2.7338400000e-08,8.2094400000e-08,1.9390000000e+01,-8.1863200000e-08,-5.7882000000e-09,8.2067600000e-08,-1.7601700000e+02,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0780000000e+00
-3.0670700000e-08,-2.3727500000e-08,3.8777500000e-08,-1.4227400000e+02,2.3260000000e+03,5.2409600000e-08,-3.8152200000e-08,7.4210400000e-09,3.9045800000e-08,1.6960500000e+02,3.5171200000e-08,-1.6957500000e-08,3.9134300000e-08,-2.5441000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
-3.9343200000e-08,-1.0418200000e-07,1.1136300000e-07,-1.1070500000e+02,2.3260000000e+03,5.2333100000e-08,-1.0446000000e-07,-3.8494900000e-08,1.1131600000e-07,-1.5976800000e+02,1.1091200000e-07,9.4061100000e-09,1.1125800000e-07,4.8310000000e+00,2.0870000000e+00,2.0880000000e+00,2.0840000000e+00,2.0800000000e+00
5.7004000000e-08,-2.0824600000e-08,6.0688700000e-08,-2.0068000000e+01,2.3260000000e+03,5.2922700000e-08,2.1927100000e-08,-5.6914700000e-08,6.0992500000e-08,-6.8747000000e+01,-6.3088000000e-09,6.0971100000e-08,6.1296600000e-08,9.6090000000e+01,2.0880000000e+00,2.0900000000e+00,2.0870000000e+00,2.0860000000e+00
7.7756900000e-09,7.3304900000e-08,7.3716100000e-08,8.3945000000e+01,2.3260000000e+03,5.2912700000e-08,6.0368800000e-08,4.1985900000e-08,7.3533700000e-08,3.4653000000e+01,-6.9044100000e-08,-2.4188800000e-08,7.3158600000e-08,-1.6077700000e+02,2.0880000000e+00,2.0890000000e+00,2.0830000000e+00,2.0760000000e+00
-4.4614500000e-08,1.0453000000e-08,4.5822700000e-08,1.6678000000e+02,2.3260000000e+03,4.9930300000e-08,-2.1328800000e-08,4.0568100000e-08,4.5846700000e-08,1.1766900000e+02,9.7852200000e-09,-4.4790300000e-08,4.5849400000e-08,-7.7706000000e+01,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0790000000e+00
2.3468200000e-08,-6.0602900000e-10,2.3476100000e-08,-1.4790000000e+00,2.3260000000e+03,4.5588400000e-08,1.4948900000e-08,-1.8088300000e-08,2.3466000000e-08,-5.0335000000e+01,-9.6599100000e-09,2.1374700000e-08,2.3446500000e-08,1.1441000000e+02,2.0870000000e+00,2.0870000000e+00,2.0850000000e+00,2.0810000000e+00
4.4718100000e-08,-2.3201800000e-08,5.0378900000e-08,-2.7422000000e+01,2.3260000000e+03,4.3302200000e-08,1.1658400000e-08,-4.9172700000e-08,5.0693300000e-08,-7.6854000000e+01,1.9452300000e-09,5.0655900000e-08,5.0851100000e-08,8.7611000000e+01,2.0870000000e+00,2.0870000000e+00,2.0830000000e+00,2.0790000000e+00
1.2505700000e-07,2.1386700000e-09,1.2507600000e-07,9.8000000000e-01,2.3260000000e+03,4.3732200000e-08,8.3660100000e-08,-9.2956400000e-08,1.2506000000e-07,-4.7960000000e+01,-5.6173200000e-08,1.1171500000e-07,1.2502500000e-07,1.1674700000e+02,2.0870000000e+00,2.0870000000e+00,2.0880000000e+00,2.0870000000e+00
3.4079400000e-08,4.6668800000e-08,5.7787500000e-08,5.3862000000e+01,2.3260000000e+03,4.3092000000e-08,5.8173300000e-08,5.2204500000e-09,5.8407100000e-08,5.2830000000e+00,-5.7815500000e-08,1.0259900000e-08,5.8718900000e-08,1.7009100000e+02,2.0880000000e+00,2.0890000000e+00,2.0830000000e+00,2.0770000000e+00
2.4608900000e-08,6.0787900000e-08,6.5580200000e-08,6.7960000000e+01,2.3260000000e+03,3.8260400000e-08,6.1946600000e-08,2.1097400000e-08,6.5440600000e-08,1.8587000000e+01,-6.5057600000e-08,-3.6844500000e-09,6.5161900000e-08,-1.7687300000e+02,2.0870000000e+00,2.0890000000e+00,2.0840000000e+00,2.0790000000e+00
-6.7733100000e-09,1.1107700000e-08,1.3009900000e-08,1.2155800000e+02,2.3260000000e+03,4.0786600000e-08,3.8628200000e-09,1.2259700000e-08,1.2777500000e-08,7.2609000000e+01,-6.9097900000e-09,-1.0697100000e-08,1.2702400000e-08,-1.2252800000e+02,2.0860000000e+00,2.0880000000e+00,2.0840000000e+00,2.0860000000e+00
