2024-10-25,17:36:44,Sample Rate(S):,0.100
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
4.3188500000e-09,-3.4188700000e-08,3.4460900000e-08,-8.2800000000e+01,6.6666000000e+04,5.2711700000e-09,3.2513100000e-08,1.3614700000e-08,3.5578000000e-08,2.3636000000e+01,-1.1061800000e-08,3.3814500000e-08,3.5796500000e-08,1.0892400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-2.9285300000e-08,8.5363700000e-09,3.0504000000e-08,1.6374900000e+02,6.6666000000e+04,5.1270300000e-09,-1.5910300000e-09,-3.0668300000e-08,3.0816800000e-08,-9.3208000000e+01,3.0459300000e-08,-4.6772600000e-09,3.0851300000e-08,-8.9600000000e+00,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0820000000e+00
1.9528400000e-08,-1.9407400000e-08,2.7533700000e-08,-4.4822000000e+01,6.6666000000e+04,5.2831900000e-09,1.3227400000e-08,2.3911800000e-08,2.6882000000e-08,6.5943000000e+01,-2.3377000000e-08,1.3268500000e-08,2.6567200000e-08,1.5275600000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
1.0838500000e-08,-4.0850800000e-09,1.1589400000e-08,-1.4585000000e+01,6.6666000000e+04,5.1689800000e-09,2.4458900000e-10,1.2959900000e-08,1.4481500000e-08,9.3747000000e+01,-1.4471100000e-08,-6.0971300000e-10,1.6058500000e-08,-1.7782400000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-9.8949700000e-09,3.9085600000e-09,1.0640200000e-08,1.6151700000e+02,6.6666000000e+04,4.6823600000e-09,-1.0044400000e-09,-1.1526200000e-08,1.3087400000e-08,-8.9748000000e+01,1.3031600000e-08,-7.6425800000e-10,1.3674100000e-08,-1.3580000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-7.1528000000e-09,-1.1878200000e-09,7.2522200000e-09,-1.7403800000e+02,6.6666000000e+04,4.6766500000e-09,2.3707900000e-09,-6.7074900000e-09,7.0102300000e-09,-7.2997000000e+01,6.8694300000e-09,1.3950300000e-09,6.8825700000e-09,7.2570000000e+00,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0840000000e+00
-2.0618400000e-09,2.4276700000e-08,2.4364100000e-08,9.4855000000e+01,6.6666000000e+04,4.5411100000e-09,-2.2470800000e-08,-7.5700100000e-09,2.3711700000e-08,-1.6041700000e+02,5.5121600000e-09,-2.2007600000e-08,2.2316900000e-08,-7.5114000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
1.1861300000e-08,-1.0609400000e-08,1.5915200000e-08,-4.4287000000e+01,6.6666000000e+04,4.4627800000e-09,8.3409000000e-09,1.4000900000e-08,1.6673800000e-08,5.7083000000e+01,-1.3059400000e-08,1.1423400000e-08,1.7142000000e-08,1.3692600000e+02,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
-3.2577000000e-08,2.4472800000e-08,4.0746900000e-08,1.4308500000e+02,6.6666000000e+04,4.5141800000e-09,-1.4934700000e-08,-3.7668400000e-08,4.0418100000e-08,-1.0988100000e+02,3.6509000000e-08,-1.7337200000e-08,4.0436000000e-08,-2.3809000000e+01,2.0870000000e+00,2.0880000000e+00,2.0860000000e+00,2.0830000000e+00
1.1629000000e-08,9.0553600000e-09,1.4740000000e-08,3.5526000000e+01,6.6666000000e+04,4.9121700000e-09,-1.2391900000e-08,1.2389100000e-08,1.8135300000e-08,1.3690700000e+02,-1.3605900000e-08,-1.2673200000e-08,1.9872500000e-08,-1.4285700000e+02,2.0870000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
