2024-10-25,19:51:19,Sample Rate(S):,1.000
X,Y,R,Theta,Frequency,Noise,XH1,YH1,RH1,Theta H1,XH2,YH2,RH2,Theta H2,ADC1,ADC2,ADC3,ADC4
8.5828600000e-09,2.1560500000e-08,2.3206200000e-08,6.8293000000e+01,6.6660000000e+03,3.6240700000e-08,2.0019800000e-08,1.1535600000e-08,2.3007700000e-08,3.0639000000e+01,1.3822600000e-08,-1.8392600000e-08,2.2912600000e-08,-5.2380000000e+01,2.0860000000e+00,2.0890000000e+00,2.0830000000e+00,2.0870000000e+00
-9.6252700000e-09,-5.2205200000e-08,5.3085100000e-08,-1.0044700000e+02,6.6660000000e+03,3.5891800000e-08,-4.0243200000e-08,-3.4451900000e-08,5.2866200000e-08,-1.3939500000e+02,-3.8595500000e-08,3.6127800000e-08,5.2755900000e-08,1.3693000000e+02,2.0860000000e+00,2.0890000000e+00,2.0880000000e+00,2.0870000000e+00
2.0539500000e-08,-3.8058500000e-08,4.3247300000e-08,-6.1645000000e+01,6.6660000000e+03,3.6526600000e-08,-7.9956400000e-09,-4.2466400000e-08,4.3212600000e-08,-1.0065600000e+02,-4.3051000000e-08,3.2893900000e-09,4.3139100000e-08,1.7563800000e+02,2.0880000000e+00,2.0890000000e+00,2.0860000000e+00,2.0830000000e+00
-4.8221800000e-08,-1.2380300000e-07,1.3286300000e-07,-1.1128100000e+02,6.6660000000e+03,3.6458600000e-08,-1.1547600000e-07,-6.5560500000e-08,1.3271400000e-07,-1.5052300000e+02,-7.7563400000e-08,1.0777400000e-07,1.3263800000e-07,1.2565500000e+02,2.0880000000e+00,2.0900000000e+00,2.0880000000e+00,2.0880000000e+00
-4.9945000000e-08,6.7351200000e-08,8.3849200000e-08,1.2655900000e+02,6.6660000000e+03,4.5680000000e-08,3.8130500000e-09,8.3580000000e-08,8.3667000000e-08,8.7316000000e+01,8.3410000000e-08,5.2511800000e-09,8.3482600000e-08,3.5310000000e+00,2.0880000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
5.4173800000e-08,6.2713000000e-08,8.2871800000e-08,4.9178000000e+01,6.6660000000e+03,4.0418500000e-08,8.1656500000e-08,1.4475600000e-08,8.2987300000e-08,9.9510000000e+00,2.3205500000e-08,-7.9676800000e-08,8.3044500000e-08,-7.3864000000e+01,2.0870000000e+00,2.0870000000e+00,2.0830000000e+00,2.0770000000e+00
4.8624800000e-08,-2.5513900000e-08,5.4912100000e-08,-2.7686000000e+01,6.6660000000e+03,4.6916300000e-08,2.1357800000e-08,-5.0346900000e-08,5.4689800000e-08,-6.7316000000e+01,-4.7652200000e-08,-2.6382500000e-08,5.4026700000e-08,-1.5164000000e+02,2.0860000000e+00,2.0900000000e+00,2.0890000000e+00,2.0890000000e+00
6.1067400000e-10,5.8347100000e-10,8.4576500000e-10,4.3695000000e+01,6.6660000000e+03,4.6751600000e-08,9.4703800000e-10,2.3166100000e-10,9.7573000000e-10,2.0628000000e+01,5.0910300000e-10,-1.0027200000e-09,1.4594700000e-09,-5.3697000000e+01,2.0870000000e+00,2.0870000000e+00,2.0840000000e+00,2.0780000000e+00
-8.3361900000e-08,1.5078400000e-09,8.3375500000e-08,1.7903500000e+02,6.6660000000e+03,4.9156100000e-08,-6.3856800000e-08,5.3562800000e-08,8.3317300000e-08,1.4008100000e+02,4.6146200000e-08,6.9370600000e-08,8.3287500000e-08,5.6438000000e+01,2.0870000000e+00,2.0880000000e+00,2.0850000000e+00,2.0810000000e+00
3.1377500000e-09,3.0391400000e-08,3.0552900000e-08,8.4105000000e+01,6.6660000000e+03,4.9990500000e-08,2.1624200000e-08,2.2010600000e-08,3.0855700000e-08,4.5715000000e+01,2.4434800000e-08,-1.9089300000e-08,3.1007400000e-08,-3.7794000000e+01,2.0870000000e+00,2.0890000000e+00,2.0880000000e+00,2.0880000000e+00
