# Wavelength (nm)	Smoothed Intensity
459.570465	63.417836
459.732635	63.415652
459.894775	63.415564
460.056915	63.416193
460.219055	63.418935
460.381195	63.424693
460.543304	63.430463
460.705444	63.437978
460.867554	63.448807
461.029633	63.461218
461.191742	63.475237
461.353821	63.488456
461.515900	63.500067
461.677979	63.511042
461.840057	63.522105
462.002106	63.534528
462.164154	63.546583
462.326202	63.559821
462.488251	63.571298
462.650269	63.582192
462.812286	63.593991
462.974304	63.604578
463.136322	63.612093
463.298309	63.618081
463.460297	63.624246
463.622284	63.628281
463.784271	63.629552
463.946259	63.629964
464.108215	63.631383
464.270172	63.630790
464.432129	63.629099
464.594055	63.627815
464.755981	63.628821
464.917908	63.630027
465.079834	63.630302
465.241760	63.628449
465.403656	63.627847
465.565552	63.626965
465.727448	63.626214
465.889343	63.625961
466.051208	63.627127
466.213074	63.629956
466.374939	63.634204
466.536804	63.640481
466.698639	63.644656
466.860504	63.648311
467.022308	63.655544
467.184143	63.662134
467.345978	63.667781
467.507782	63.673356
467.669586	63.678313
467.831390	63.683616
467.993164	63.688911
468.154938	63.693335
468.316711	63.696595
468.478485	63.700849
468.640259	63.704382
468.802002	63.707681
468.963745	63.711295
469.125488	63.715344
469.287231	63.718909
469.448944	63.722977
469.610657	63.729053
469.772369	63.735435
469.934082	63.742452
470.095764	63.750537
470.257446	63.759442
470.419128	63.771228
470.580811	63.783443
470.742462	63.796621
470.904144	63.811483
471.065796	63.827241
471.227417	63.844379
471.389069	63.863043
471.550690	63.881652
471.712311	63.902034
471.873932	63.922732
472.035522	63.941524
472.197144	63.959731
472.358734	63.978223
472.520294	63.996185
472.681885	64.013251
472.843445	64.027040
473.005005	64.037467
473.166565	64.046887
473.328125	64.055073
473.489655	64.059270
473.651184	64.061126
473.812714	64.061621
473.974243	64.062403
474.135742	64.060594
474.297241	64.056825
474.458740	64.049635
474.620239	64.042668
474.781738	64.037047
474.943207	64.030640
475.104675	64.024887
475.266113	64.019340
475.427582	64.016531
475.589020	64.014829
475.750458	64.012988
475.911896	64.010848
476.073303	64.011021
476.234741	64.013918
476.396149	64.019435
476.557526	64.026127
476.718933	64.035071
476.880310	64.046362
477.041687	64.058259
477.203064	64.071226
477.364441	64.086904
477.525787	64.104231
477.687134	64.123148
477.848480	64.140589
478.009827	64.157853
478.171143	64.173222
478.332458	64.187609
478.493774	64.201719
478.655090	64.214232
478.816376	64.226065
478.977661	64.236836
479.138947	64.247123
479.300232	64.256938
479.461487	64.265466
479.622772	64.274335
479.784027	64.281525
479.945251	64.288110
480.106506	64.293777
480.267731	64.299838
480.428955	64.303515
480.590179	64.305773
480.751373	64.307834
480.912567	64.311339
481.073761	64.314436
481.234955	64.317288
481.396149	64.320934
481.557312	64.325982
481.718475	64.332877
481.879639	64.338826
482.040802	64.343215
482.201935	64.350500
482.363068	64.360084
482.524200	64.369521
482.685303	64.380142
482.846436	64.389450
483.007538	64.401988
483.168640	64.415643
483.329712	64.427852
483.490814	64.441483
483.651886	64.456184
