# Wavelength (nm)	Smoothed Intensity
475.589020	31.560622
475.750458	31.559083
475.911896	31.558285
476.073303	31.558570
476.234741	31.558858
476.396149	31.563112
476.557526	31.566938
476.718933	31.571751
476.880310	31.578396
477.041687	31.583444
477.203064	31.589520
477.364441	31.595354
477.525787	31.599101
477.687134	31.601751
477.848480	31.604846
478.009827	31.608453
478.171143	31.611969
478.332458	31.616377
478.493774	31.622282
478.655090	31.629442
478.816376	31.636199
478.977661	31.643413
479.138947	31.650968
479.300232	31.657437
479.461487	31.663453
479.622772	31.668710
479.784027	31.674363
479.945251	31.679035
480.106506	31.685197
480.267731	31.693077
480.428955	31.702777
480.590179	31.711738
480.751373	31.721369
480.912567	31.731146
481.073761	31.739703
481.234955	31.746522
481.396149	31.752931
481.557312	31.759850
481.718475	31.766146
481.879639	31.771738
482.040802	31.776783
482.201935	31.782923
482.363068	31.788123
482.524200	31.792502
482.685303	31.797364
482.846436	31.799860
483.007538	31.803533
483.168640	31.807570
483.329712	31.810087
483.490814	31.814133
483.651886	31.817264
483.812958	31.820750
483.973999	31.825295
484.135071	31.830402
484.296112	31.836074
484.457153	31.842688
484.618195	31.849835
484.779205	31.857409
484.940216	31.865261
485.101227	31.874112
485.262238	31.884269
485.423218	31.894261
485.584229	31.903462
485.745209	31.912860
485.906158	31.921985
486.067139	31.931655
486.228088	31.941307
486.389038	31.951282
486.549988	31.961594
486.710907	31.970167
486.871857	31.976428
487.032776	31.983171
487.193665	31.988887
487.354584	31.993361
487.515472	31.997576
487.676361	32.001724
487.837250	32.005380
487.998138	32.007337
488.158997	32.009979
488.319855	32.012898
488.480713	32.016662
488.641541	32.019280
488.802399	32.023047
488.963226	32.028919
489.124054	32.036337
489.284851	32.044786
489.445679	32.051836
489.606476	32.059489
489.767273	32.067580
489.928040	32.074615
490.088837	32.082908
490.249603	32.090456
490.410370	32.097830
490.571106	32.105313
490.731873	32.113307
490.892609	32.121285
491.053345	32.130950
491.214081	32.140930
491.374786	32.150875
491.535492	32.160281
491.696198	32.168218
491.856903	32.176165
492.017578	32.184743
492.178284	32.193363
492.338959	32.200521
492.499603	32.206414
492.660278	32.211830
492.820923	32.216063
492.981567	32.218534
493.142212	32.221359
493.302826	32.223801
493.463440	32.225893
493.624054	32.227974
493.784668	32.229671
493.945282	32.231938
494.105865	32.235305
494.266449	32.237654
494.427032	32.241824
494.587585	32.246041
494.748169	32.250454
494.908722	32.254896
495.069244	32.260625
495.229797	32.267110
495.390320	32.272230
495.550842	32.277017
495.711365	32.281457
495.871887	32.288485
496.032379	32.295360
496.192871	32.303422
496.353363	32.313648
496.513855	32.323485
496.674316	32.335084
496.834778	32.346817
496.995239	32.360494
497.155670	32.375120
497.316132	32.389193
497.476562	32.402558
497.636993	32.414856
497.797394	32.426213
497.957825	32.437317
498.118225	32.449661
498.278625	32.460477
498.438995	32.469462
498.599396	32.477162
498.759766	32.484378
498.920135	32.491551
499.080475	32.497440
499.240845	32.503050
499.401184	32.508940
499.561523	32.512697
499.721832	32.517479
499.882172	32.522264
500.042480	32.528379
500.202789	32.534791
500.363098	32.540744
500.523376	32.546051
500.683655	32.552090
500.843933	32.557038
501.004211	32.561696
501.164459	32.567115
501.324707	32.571105
501.484955	32.575301
501.645203	32.579945
501.805420	32.585626
501.965668	32.591138
502.125885	32.598684
502.286072	32.604650
502.446289	32.612051
502.606476	32.617738
502.766663	32.623255
502.926849	32.628950
503.087006	32.632716
503.247162	32.636219
503.407318	32.637410
503.567474	32.637405
503.727600	32.637128
503.887756	32.634932
504.047882	32.633693
504.207977	32.633200
504.368103	32.630618
504.528198	32.627298
504.688293	32.623430
504.848389	32.618553
505.008453	32.613927
505.168549	32.611210
505.328613	32.608391
505.488647	32.607177
505.648712	32.606776
505.808746	32.608387
505.968781	32.611176
506.128815	32.615182
506.288818	32.619873
506.448853	32.623268
506.608856	32.628703
506.768829	32.634207
506.928833	32.640499
507.088806	32.649257
507.248779	32.659386
507.408752	32.670224
507.568695	32.682791
507.728668	32.697312
507.888611	32.712765
508.048523	32.729232
508.208466	32.746028
508.368378	32.761722
508.528290	32.777240
508.688202	32.792948
508.848114	32.807290
